E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,sector_action,d_action_dlogE,d2_action_dlogE2,d_lambdamin_dlogE,d2_lambdamin_dlogE2
138.27257888903068,138.27257888903068,1.4462280174069633,-1.9438376196528615,23.01192055628458,1.2724197626797324,23.18572881101181,2,3,94.78307282017737,0.0003634345189311716,-0.0010901957753030392,6.625127539905407e-07,-1.987770409794055e-06
140.42332192929535,140.42332192929535,1.4462280174316557,-1.9438376178176988,23.011921771536386,1.2724197726687354,23.185730016299306,2,3,94.78307829987085,0.00034699694560913485,-0.0010409023616049905,6.325421253450259e-07,-1.8978631476648695e-06
142.60751842549766,142.60751842549766,1.4462280174549098,-1.9438376160641824,23.01192293182221,1.272419782205855,23.185731167071268,2,3,94.78308353172467,0.00033130260817415547,-0.0009938367312702732,6.039270772362215e-07,-1.8120192162108562e-06
144.82568872511422,144.82568872511422,1.4462280174768152,-1.943837614388721,23.01192403962753,1.272419791311532,23.185732265792815,2,3,94.7830885269452,0.0003163179171679076,-0.0009488981952731328,5.766063893020146e-07,-1.7300576955933035e-06
147.07836126929996,147.07836126929996,1.4462280174974542,-1.9438376127878787,23.011925097325495,1.2724198000052813,23.185733314817668,2,3,94.78309329623234,0.0003020108001692279,-0.0009059907786315401,5.505214346612775e-07,-1.6518048014889353e-06
149.36607271877935,149.36607271877935,1.4462280175169049,-1.9438376112583666,23.011926107181953,1.2724198083057345,23.185734316393123,2,3,94.7830978498024,0.0002883506303987815,-0.0008650227784654987,5.25616357549552e-07,-1.5770879004640329e-06
151.68936808169707,151.68936808169707,1.4462280175352398,-1.9438376097970402,23.011927071360365,1.2724198162306821,23.18573527266492,2,3,94.78310219740987,0.0002753081662376644,-0.0008259065282947842,5.01837860156229e-07,-1.5057507017164339e-06
154.0488008434573,154.0488008434573,1.446228017552527,-1.9438376084008895,23.011927991926374,1.2724198237971098,23.18573618568179,2,3,94.7831063483684,0.00026285548710802686,-0.0007885584127705191,4.79134911302026e-07,-1.4376401369349265e-06
156.4449330985813,156.4449330985813,1.44622801756883,-1.9438376070670358,23.011928870852252,1.2724198310212338,23.185737057399848,2,3,94.78311031157058,0.00025096593253692845,-0.000752898499390438,4.5745893828552653e-07,-1.3726084319003138e-06
158.87833568461735,158.87833568461735,1.446228017584209,-1.9438376057927256,23.011929710021118,1.2724198379185399,23.185737889686784,2,3,94.78311409550709,0.00023961404940564535,-0.000718850597424269,4.3676347161181184e-07,-1.3105200118224642e-06
161.3495883181329,161.3495883181329,1.4462280175987188,-1.9438376045753243,23.011930511230943,1.2724198445038095,23.185738684325855,2,3,94.78311770828475,0.00022877552919453592,-0.0006863418896293182,4.17004123676179e-07,-1.2512393019114423e-06
163.85927973282253,163.85927973282253,1.4462280176124116,-1.943837603412313,23.011931276198435,1.2724198507911586,23.18573944301969,2,3,94.7831211576439,0.00021842716660103179,-0.0006553027554737035,3.9813861008042295e-07,-1.1946380930704329e-06
166.40800781976287,166.40800781976287,1.4462280176253366,-1.9438376023012829,23.01193200656268,1.2724198567940634,23.185740167393952,2,3,94.78312445097502,0.0002085468022414716,-0.0006256668742560846,3.801265009428789e-07,-1.1405973833190892e-06
168.99637976985045,168.99637976985045,1.4462280176375397,-1.9438376012399283,23.011932703888643,1.2724198625253915,23.18574085900079,2,3,94.7831275953344,0.00019911327808586066,-0.0005973708126268441,3.629291853712857e-07,-1.089000932812012e-06
171.62501221845494,171.62501221845494,1.4462280176490632,-1.9438376002260467,23.01193336967056,1.2724198679974275,23.1857415193222,2,3,94.78313059745938,0.00019010639289263054,-0.0005703540540508648,3.4650982172479416e-07,-1.0397384863294946e-06
174.29453139232103,174.29453139232103,1.4462280176599478,-1.9438375992575307,23.011934005335096,1.2724198732219016,23.18574214977314,2,3,94.78313346378266,0.000181506856733904,-0.0005445588072994891,3.3083320261084737e-07,-9.92704622387957e-07
177.00557325875695,177.00557325875695,1.446228017670231,-1.9438375983323657,23.01193461224441,1.2724198782100116,23.18574275170463,2,3,94.78313620044612,0.0001732962523419701,-0.0005199298002111774,3.1586574067432593e-07,-9.47796221283038e-07
179.75878367714242,179.75878367714242,1.446228017679948,-1.9438375974486248,23.01193519169906,1.2724198829724511,23.18574332640656,2,3,94.78313881331393,0.00016545699600101216,-0.0004964143533483251,3.0157541175412916e-07,-9.049202911383718e-07
