t,delta,kappa_tau
21.085,-3.637978807091713e-12,0.35
21.086000000000002,-3.637978807091713e-12,0.35
21.087,-3.637978807091713e-12,0.35
21.088,-3.637978807091713e-12,0.35
21.089000000000002,-3.637978807091713e-12,0.35
21.09,-3.637978807091713e-12,0.35
21.091,-3.637978807091713e-12,0.35
21.092,-3.637978807091713e-12,0.35
21.093,-3.637978807091713e-12,0.35
21.094,-3.637978807091713e-12,0.35
21.095,-3.637978807091713e-12,0.35
21.096,-3.637978807091713e-12,0.35
21.097,-3.637978807091713e-12,0.35
21.098,-3.637978807091713e-12,0.35
21.099,-3.637978807091713e-12,0.35
21.1,-3.637978807091713e-12,0.35
21.101,-3.637978807091713e-12,0.35
21.102,-3.637978807091713e-12,0.35
21.103,-3.637978807091713e-12,0.35
21.104,-3.637978807091713e-12,0.35
21.105,-3.637978807091713e-12,0.35
21.106,-3.637978807091713e-12,0.35
21.107,-3.637978807091713e-12,0.35
21.108,-3.637978807091713e-12,0.35
21.109,-3.637978807091713e-12,0.35
21.11,-3.637978807091713e-12,0.35
21.111,-3.637978807091713e-12,0.35
21.112000000000002,-3.637978807091713e-12,0.35
21.113,-3.637978807091713e-12,0.35
21.114,-3.637978807091713e-12,0.35
21.115000000000002,-3.637978807091713e-12,0.35
21.116,-3.637978807091713e-12,0.35
21.117,-3.637978807091713e-12,0.35
21.118000000000002,-3.637978807091713e-12,0.35
21.119,-3.637978807091713e-12,0.35
21.12,-3.637978807091713e-12,0.35
21.121,-3.637978807091713e-12,0.35
21.122,-3.637978807091713e-12,0.35
21.123,-3.637978807091713e-12,0.35
21.124,-3.637978807091713e-12,0.35
21.125,-3.637978807091713e-12,0.35
21.126,-3.637978807091713e-12,0.35
21.127,-3.637978807091713e-12,0.35
21.128,-3.637978807091713e-12,0.35
21.129,-3.637978807091713e-12,0.35
21.13,-3.637978807091713e-12,0.35
21.131,-3.637978807091713e-12,0.35
21.132,-3.637978807091713e-12,0.35
21.133,-3.637978807091713e-12,0.35
21.134,-3.637978807091713e-12,0.35
21.135,-3.637978807091713e-12,0.35
21.136,-3.637978807091713e-12,0.35
21.137,-3.637978807091713e-12,0.35
21.138,-3.637978807091713e-12,0.35
21.139,-3.637978807091713e-12,0.35
21.14,-3.637978807091713e-12,0.35
21.141000000000002,-3.637978807091713e-12,0.35
21.142,-3.637978807091713e-12,0.35
21.143,-3.637978807091713e-12,0.35
21.144000000000002,-3.637978807091713e-12,0.35
21.145,-3.637978807091713e-12,0.35
21.146,-3.637978807091713e-12,0.35
21.147000000000002,-3.637978807091713e-12,0.35
21.148,-3.637978807091713e-12,0.35
21.149,-3.637978807091713e-12,0.35
21.150000000000002,-3.637978807091713e-12,0.35
21.151,-3.637978807091713e-12,0.35
21.152,-3.637978807091713e-12,0.35
21.153,-3.637978807091713e-12,0.35
21.154,-3.637978807091713e-12,0.35
21.155,-3.637978807091713e-12,0.35
21.156,-3.637978807091713e-12,0.35
21.157,-3.637978807091713e-12,0.35
21.158,-3.637978807091713e-12,0.35
21.159,-3.637978807091713e-12,0.35
21.16,-3.637978807091713e-12,0.35
21.161,-3.637978807091713e-12,0.35
21.162,-3.637978807091713e-12,0.35
21.163,-3.637978807091713e-12,0.35
21.164,-3.637978807091713e-12,0.35
21.165,-3.637978807091713e-12,0.35
21.166,-3.637978807091713e-12,0.35
21.167,-3.637978807091713e-12,0.35
21.168,-3.637978807091713e-12,0.35
21.169,-3.637978807091713e-12,0.35
21.17,-3.637978807091713e-12,0.35
21.171,-3.637978807091713e-12,0.35
21.172,-3.637978807091713e-12,0.35
21.173000000000002,-3.637978807091713e-12,0.35
21.174,-3.637978807091713e-12,0.35
21.175,-3.637978807091713e-12,0.35
21.176000000000002,-3.637978807091713e-12,0.35
21.177,-3.637978807091713e-12,0.35
21.178,-3.637978807091713e-12,0.35
21.179000000000002,-3.637978807091713e-12,0.35
21.18,-3.637978807091713e-12,0.35
21.181,-3.637978807091713e-12,0.35
21.182000000000002,-3.637978807091713e-12,0.35
21.183,-3.637978807091713e-12,0.35
21.184,-3.637978807091713e-12,0.35
21.185,-3.637978807091713e-12,0.35
21.186,-3.637978807091713e-12,0.35
21.187,-3.637978807091713e-12,0.35
21.188,-3.637978807091713e-12,0.35
21.189,-3.637978807091713e-12,0.35
21.19,-3.637978807091713e-12,0.35
21.191,-3.637978807091713e-12,0.35
21.192,-3.637978807091713e-12,0.35
21.193,-3.637978807091713e-12,0.35
21.194,-3.637978807091713e-12,0.35
21.195,-3.637978807091713e-12,0.35
21.196,-3.637978807091713e-12,0.35
21.197,-3.637978807091713e-12,0.35
21.198,-3.637978807091713e-12,0.35
21.199,-3.637978807091713e-12,0.35
21.2,-3.637978807091713e-12,0.35
21.201,-3.637978807091713e-12,0.35
21.202,-3.637978807091713e-12,0.35
21.203,-3.637978807091713e-12,0.35
21.204,-3.637978807091713e-12,0.35
21.205000000000002,-3.637978807091713e-12,0.35
21.206,-3.637978807091713e-12,0.35
21.207,-3.637978807091713e-12,0.35
21.208000000000002,-3.637978807091713e-12,0.35
21.209,-3.637978807091713e-12,0.35
21.21,-3.637978807091713e-12,0.35
21.211000000000002,-3.637978807091713e-12,0.35
21.212,-3.637978807091713e-12,0.35
21.213,-3.637978807091713e-12,0.35
21.214000000000002,-3.637978807091713e-12,0.35
21.215,-3.637978807091713e-12,0.35
21.216,-3.637978807091713e-12,0.35
21.217,-3.637978807091713e-12,0.35
21.218,-3.637978807091713e-12,0.35
21.219,-3.637978807091713e-12,0.35
21.22,-3.637978807091713e-12,0.35
21.221,-3.637978807091713e-12,0.35
21.222,-3.637978807091713e-12,0.35
21.223,-3.637978807091713e-12,0.35
21.224,-3.637978807091713e-12,0.35
21.225,-3.637978807091713e-12,0.35
21.226,-3.637978807091713e-12,0.35
21.227,-3.637978807091713e-12,0.35
21.228,-3.637978807091713e-12,0.35
21.229,-3.637978807091713e-12,0.35
21.23,-3.637978807091713e-12,0.35
21.231,-3.637978807091713e-12,0.35
21.232,-3.637978807091713e-12,0.35
21.233,-3.637978807091713e-12,0.35
21.234,-3.637978807091713e-12,0.35
21.235,-3.637978807091713e-12,0.35
21.236,-3.637978807091713e-12,0.35
21.237000000000002,-3.637978807091713e-12,0.35
21.238,-3.637978807091713e-12,0.35
21.239,-3.637978807091713e-12,0.35
21.240000000000002,-3.637978807091713e-12,0.35
21.241,-3.637978807091713e-12,0.35
21.242,-3.637978807091713e-12,0.35
21.243000000000002,-3.637978807091713e-12,0.35
21.244,-3.637978807091713e-12,0.35
21.245,-3.637978807091713e-12,0.35
21.246000000000002,-3.637978807091713e-12,0.35
21.247,-3.637978807091713e-12,0.35
21.248,-3.637978807091713e-12,0.35
21.249,-3.637978807091713e-12,0.35
21.25,-3.637978807091713e-12,0.35
21.251,-3.637978807091713e-12,0.35
21.252,-3.637978807091713e-12,0.35
21.253,-3.637978807091713e-12,0.35
21.254,-3.637978807091713e-12,0.35
21.255,-3.637978807091713e-12,0.35
21.256,-3.637978807091713e-12,0.35
21.257,-3.637978807091713e-12,0.35
21.258,-3.637978807091713e-12,0.35
21.259,-3.637978807091713e-12,0.35
21.26,-3.637978807091713e-12,0.35
21.261,-3.637978807091713e-12,0.35
21.262,-3.637978807091713e-12,0.35
21.263,-3.637978807091713e-12,0.35
21.264,-3.637978807091713e-12,0.35
21.265,-3.637978807091713e-12,0.35
21.266000000000002,-3.637978807091713e-12,0.35
21.267,-3.637978807091713e-12,0.35
21.268,-3.637978807091713e-12,0.35
21.269000000000002,-3.637978807091713e-12,0.35
21.27,-3.637978807091713e-12,0.35
21.271,-3.637978807091713e-12,0.35
21.272000000000002,-3.637978807091713e-12,0.35
21.273,-3.637978807091713e-12,0.35
21.274,-3.637978807091713e-12,0.35
21.275000000000002,-3.637978807091713e-12,0.35
21.276,-3.637978807091713e-12,0.35
21.277,-3.637978807091713e-12,0.35
21.278,-3.637978807091713e-12,0.35
21.279,-3.637978807091713e-12,0.35
21.28,-3.637978807091713e-12,0.35
21.281,-3.637978807091713e-12,0.35
21.282,-3.637978807091713e-12,0.35
21.283,-3.637978807091713e-12,0.35
21.284,-3.637978807091713e-12,0.35
21.285,-3.637978807091713e-12,0.35
21.286,-3.637978807091713e-12,0.35
21.287,-3.637978807091713e-12,0.35
21.288,-3.637978807091713e-12,0.35
21.289,-3.637978807091713e-12,0.35
21.29,-3.637978807091713e-12,0.35
21.291,-3.637978807091713e-12,0.35
21.292,-3.637978807091713e-12,0.35
21.293,-3.637978807091713e-12,0.35
21.294,-3.637978807091713e-12,0.35
21.295,-3.637978807091713e-12,0.35
21.296,-3.637978807091713e-12,0.35
21.297,-3.637978807091713e-12,0.35
21.298000000000002,-3.637978807091713e-12,0.35
21.299,-3.637978807091713e-12,0.35
21.3,-3.637978807091713e-12,0.35
21.301000000000002,-3.637978807091713e-12,0.35
21.302,-3.637978807091713e-12,0.35
21.303,-3.637978807091713e-12,0.35
21.304000000000002,-3.637978807091713e-12,0.35
21.305,-3.637978807091713e-12,0.35
21.306,-3.637978807091713e-12,0.35
21.307000000000002,-3.637978807091713e-12,0.35
21.308,-3.637978807091713e-12,0.35
21.309,-3.637978807091713e-12,0.35
21.31,-3.637978807091713e-12,0.35
21.311,-3.637978807091713e-12,0.35
21.312,-3.637978807091713e-12,0.35
21.313,-3.637978807091713e-12,0.35
21.314,-3.637978807091713e-12,0.35
21.315,-3.637978807091713e-12,0.35
21.316,-3.637978807091713e-12,0.35
21.317,-3.637978807091713e-12,0.35
21.318,-3.637978807091713e-12,0.35
21.319,-3.637978807091713e-12,0.35
21.32,-3.637978807091713e-12,0.35
21.321,-3.637978807091713e-12,0.35
21.322,-3.637978807091713e-12,0.35
21.323,-3.637978807091713e-12,0.35
21.324,-3.637978807091713e-12,0.35
21.325,-3.637978807091713e-12,0.35
21.326,-3.637978807091713e-12,0.35
21.327,-3.637978807091713e-12,0.35
21.328,-3.637978807091713e-12,0.35
21.329,-3.637978807091713e-12,0.35
21.330000000000002,-3.637978807091713e-12,0.35
21.331,-3.637978807091713e-12,0.35
21.332,-3.637978807091713e-12,0.35
21.333000000000002,-3.637978807091713e-12,0.35
21.334,-3.637978807091713e-12,0.35
21.335,-3.637978807091713e-12,0.35
21.336000000000002,-3.637978807091713e-12,0.35
21.337,-3.637978807091713e-12,0.35
21.338,-3.637978807091713e-12,0.35
21.339000000000002,-3.637978807091713e-12,0.35
21.34,-3.637978807091713e-12,0.35
21.341,-3.637978807091713e-12,0.35
21.342,-3.637978807091713e-12,0.35
21.343,-3.637978807091713e-12,0.35
21.344,-3.637978807091713e-12,0.35
21.345,-3.637978807091713e-12,0.35
21.346,-3.637978807091713e-12,0.35
21.347,-3.637978807091713e-12,0.35
21.348,-3.637978807091713e-12,0.35
21.349,-3.637978807091713e-12,0.35
21.35,-3.637978807091713e-12,0.35
21.351,-3.637978807091713e-12,0.35
21.352,-3.637978807091713e-12,0.35
21.353,-3.637978807091713e-12,0.35
21.354,-3.637978807091713e-12,0.35
21.355,-3.637978807091713e-12,0.35
21.356,-3.637978807091713e-12,0.35
21.357,-3.637978807091713e-12,0.35
21.358,-3.637978807091713e-12,0.35
21.359,-3.637978807091713e-12,0.35
21.36,-3.637978807091713e-12,0.35
21.361,-3.637978807091713e-12,0.35
21.362000000000002,-3.637978807091713e-12,0.35
21.363,-3.637978807091713e-12,0.35
21.364,-3.637978807091713e-12,0.35
21.365000000000002,-3.637978807091713e-12,0.35
21.366,-3.637978807091713e-12,0.35
21.367,-3.637978807091713e-12,0.35
21.368000000000002,-3.637978807091713e-12,0.35
21.369,-3.637978807091713e-12,0.35
21.37,-3.637978807091713e-12,0.35
21.371000000000002,-3.637978807091713e-12,0.35
21.372,-3.637978807091713e-12,0.35
21.373,-3.637978807091713e-12,0.35
21.374,-3.637978807091713e-12,0.35
21.375,-3.637978807091713e-12,0.35
21.376,-3.637978807091713e-12,0.35
21.377,-3.637978807091713e-12,0.35
21.378,-3.637978807091713e-12,0.35
21.379,-3.637978807091713e-12,0.35
21.38,-3.637978807091713e-12,0.35
21.381,-3.637978807091713e-12,0.35
21.382,-3.637978807091713e-12,0.35
21.383,-3.637978807091713e-12,0.35
21.384,-3.637978807091713e-12,0.35
21.385,-3.637978807091713e-12,0.35
21.386,-3.637978807091713e-12,0.35
21.387,-3.637978807091713e-12,0.35
21.388,-3.637978807091713e-12,0.35
21.389,-3.637978807091713e-12,0.35
21.39,-3.637978807091713e-12,0.35
21.391000000000002,-3.637978807091713e-12,0.35
21.392,-3.637978807091713e-12,0.35
21.393,-3.637978807091713e-12,0.35
21.394000000000002,-3.637978807091713e-12,0.35
21.395,-3.637978807091713e-12,0.35
21.396,-3.637978807091713e-12,0.35
21.397000000000002,-3.637978807091713e-12,0.35
21.398,-3.637978807091713e-12,0.35
21.399,-3.637978807091713e-12,0.35
21.400000000000002,-3.637978807091713e-12,0.35
21.401,-3.637978807091713e-12,0.35
21.402,-3.637978807091713e-12,0.35
21.403,-3.637978807091713e-12,0.35
21.404,-3.637978807091713e-12,0.35
21.405,-3.637978807091713e-12,0.35
21.406,-3.637978807091713e-12,0.35
21.407,-3.637978807091713e-12,0.35
21.408,-3.637978807091713e-12,0.35
21.409,-3.637978807091713e-12,0.35
21.41,-3.637978807091713e-12,0.35
21.411,-3.637978807091713e-12,0.35
21.412,-3.637978807091713e-12,0.35
21.413,-3.637978807091713e-12,0.35
21.414,-3.637978807091713e-12,0.35
21.415,-3.637978807091713e-12,0.35
21.416,-3.637978807091713e-12,0.35
21.417,-3.637978807091713e-12,0.35
21.418,-3.637978807091713e-12,0.35
21.419,-3.637978807091713e-12,0.35
21.42,-3.637978807091713e-12,0.35
21.421,-3.637978807091713e-12,0.35
21.422,-3.637978807091713e-12,0.35
21.423000000000002,-3.637978807091713e-12,0.35
21.424,-3.637978807091713e-12,0.35
21.425,-3.637978807091713e-12,0.35
21.426000000000002,-3.637978807091713e-12,0.35
21.427,-3.637978807091713e-12,0.35
21.428,-3.637978807091713e-12,0.35
21.429000000000002,-3.637978807091713e-12,0.35
21.43,-3.637978807091713e-12,0.35
21.431,-3.637978807091713e-12,0.35
21.432000000000002,-3.637978807091713e-12,0.35
21.433,-3.637978807091713e-12,0.35
21.434,-3.637978807091713e-12,0.35
21.435,-3.637978807091713e-12,0.35
21.436,-3.637978807091713e-12,0.35
21.437,-3.637978807091713e-12,0.35
21.438,-3.637978807091713e-12,0.35
21.439,-3.637978807091713e-12,0.35
21.44,-3.637978807091713e-12,0.35
21.441,-3.637978807091713e-12,0.35
21.442,-3.637978807091713e-12,0.35
21.443,-3.637978807091713e-12,0.35
21.444,-3.637978807091713e-12,0.35
21.445,-3.637978807091713e-12,0.35
21.446,-3.637978807091713e-12,0.35
21.447,-3.637978807091713e-12,0.35
21.448,-3.637978807091713e-12,0.35
21.449,-3.637978807091713e-12,0.35
21.45,-3.637978807091713e-12,0.35
21.451,-3.637978807091713e-12,0.35
21.452,-3.637978807091713e-12,0.35
21.453,-3.637978807091713e-12,0.35
21.454,-3.637978807091713e-12,0.35
21.455000000000002,-3.637978807091713e-12,0.35
21.456,-3.637978807091713e-12,0.35
21.457,-3.637978807091713e-12,0.35
21.458000000000002,-3.637978807091713e-12,0.35
21.459,-3.637978807091713e-12,0.35
21.46,-3.637978807091713e-12,0.35
21.461000000000002,-3.637978807091713e-12,0.35
21.462,-3.637978807091713e-12,0.35
21.463,-3.637978807091713e-12,0.35
21.464000000000002,-3.637978807091713e-12,0.35
21.465,-3.637978807091713e-12,0.35
21.466,-3.637978807091713e-12,0.35
21.467,-3.637978807091713e-12,0.35
21.468,-3.637978807091713e-12,0.35
21.469,-3.637978807091713e-12,0.35
21.47,-3.637978807091713e-12,0.35
21.471,-3.637978807091713e-12,0.35
21.472,-3.637978807091713e-12,0.35
21.473,-3.637978807091713e-12,0.35
21.474,-3.637978807091713e-12,0.35
21.475,-3.637978807091713e-12,0.35
21.476,-3.637978807091713e-12,0.35
21.477,-3.637978807091713e-12,0.35
21.478,-3.637978807091713e-12,0.35
21.479,-3.637978807091713e-12,0.35
21.48,-3.637978807091713e-12,0.35
21.481,-3.637978807091713e-12,0.35
21.482,-3.637978807091713e-12,0.35
21.483,-3.637978807091713e-12,0.35
21.484,-3.637978807091713e-12,0.35
21.485,-3.637978807091713e-12,0.35
21.486,-3.637978807091713e-12,0.35
21.487000000000002,-3.637978807091713e-12,0.35
21.488,-3.637978807091713e-12,0.35
21.489,-3.637978807091713e-12,0.35
21.490000000000002,-3.637978807091713e-12,0.35
21.491,-3.637978807091713e-12,0.35
21.492,-3.637978807091713e-12,0.35
21.493000000000002,-3.637978807091713e-12,0.35
21.494,-3.637978807091713e-12,0.35
21.495,-3.637978807091713e-12,0.35
21.496000000000002,-3.637978807091713e-12,0.35
21.497,-3.637978807091713e-12,0.35
21.498,-3.637978807091713e-12,0.35
21.499,-3.637978807091713e-12,0.35
21.5,-3.637978807091713e-12,0.35
21.501,-3.637978807091713e-12,0.35
21.502,-3.637978807091713e-12,0.35
21.503,-3.637978807091713e-12,0.35
21.504,-3.637978807091713e-12,0.35
21.505,-3.637978807091713e-12,0.35
21.506,-3.637978807091713e-12,0.35
21.507,-3.637978807091713e-12,0.35
21.508,-3.637978807091713e-12,0.35
21.509,-3.637978807091713e-12,0.35
21.51,-3.637978807091713e-12,0.35
21.511,-3.637978807091713e-12,0.35
21.512,-3.637978807091713e-12,0.35
21.513,-3.637978807091713e-12,0.35
21.514,-3.637978807091713e-12,0.35
21.515,-3.637978807091713e-12,0.35
21.516000000000002,-3.637978807091713e-12,0.35
21.517,-3.637978807091713e-12,0.35
21.518,-3.637978807091713e-12,0.35
21.519000000000002,-3.637978807091713e-12,0.35
21.52,-3.637978807091713e-12,0.35
21.521,-3.637978807091713e-12,0.35
21.522000000000002,-3.637978807091713e-12,0.35
21.523,-3.637978807091713e-12,0.35
21.524,-3.637978807091713e-12,0.35
21.525000000000002,-3.637978807091713e-12,0.35
21.526,-3.637978807091713e-12,0.35
21.527,-3.637978807091713e-12,0.35
21.528,-3.637978807091713e-12,0.35
21.529,-3.637978807091713e-12,0.35
21.53,-3.637978807091713e-12,0.35
21.531,-3.637978807091713e-12,0.35
21.532,-3.637978807091713e-12,0.35
21.533,-3.637978807091713e-12,0.35
21.534,-3.637978807091713e-12,0.35
21.535,-3.637978807091713e-12,0.35
21.536,-3.637978807091713e-12,0.35
21.537,-3.637978807091713e-12,0.35
21.538,-3.637978807091713e-12,0.35
21.539,-3.637978807091713e-12,0.35
21.54,-3.637978807091713e-12,0.35
21.541,-3.637978807091713e-12,0.35
21.542,-3.637978807091713e-12,0.35
21.543,-3.637978807091713e-12,0.35
21.544,-3.637978807091713e-12,0.35
21.545,-3.637978807091713e-12,0.35
21.546,-3.637978807091713e-12,0.35
21.547,-3.637978807091713e-12,0.35
21.548000000000002,-3.637978807091713e-12,0.35
21.549,-3.637978807091713e-12,0.35
21.55,-3.637978807091713e-12,0.35
21.551000000000002,-3.637978807091713e-12,0.35
21.552,-3.637978807091713e-12,0.35
21.553,-3.637978807091713e-12,0.35
21.554000000000002,-3.637978807091713e-12,0.35
21.555,-3.637978807091713e-12,0.35
21.556,-3.637978807091713e-12,0.35
21.557000000000002,-3.637978807091713e-12,0.35
21.558,-3.637978807091713e-12,0.35
21.559,-3.637978807091713e-12,0.35
21.56,-3.637978807091713e-12,0.35
21.561,-3.637978807091713e-12,0.35
21.562,-3.637978807091713e-12,0.35
21.563,-3.637978807091713e-12,0.35
21.564,-3.637978807091713e-12,0.35
21.565,-3.637978807091713e-12,0.35
21.566,-3.637978807091713e-12,0.35
21.567,-3.637978807091713e-12,0.35
21.568,-3.637978807091713e-12,0.35
21.569,-3.637978807091713e-12,0.35
21.57,-3.637978807091713e-12,0.35
21.571,-3.637978807091713e-12,0.35
21.572,-3.637978807091713e-12,0.35
21.573,-3.637978807091713e-12,0.35
21.574,-3.637978807091713e-12,0.35
21.575,-3.637978807091713e-12,0.35
21.576,-3.637978807091713e-12,0.35
21.577,-3.637978807091713e-12,0.35
21.578,-3.637978807091713e-12,0.35
21.579,-3.637978807091713e-12,0.35
21.580000000000002,-3.637978807091713e-12,0.35
21.581,-3.637978807091713e-12,0.35
21.582,-3.637978807091713e-12,0.35
21.583000000000002,-3.637978807091713e-12,0.35
21.584,-3.637978807091713e-12,0.35
21.585,-3.637978807091713e-12,0.35
21.586000000000002,-3.637978807091713e-12,0.35
21.587,-3.637978807091713e-12,0.35
21.588,-3.637978807091713e-12,0.35
21.589000000000002,-3.637978807091713e-12,0.35
21.59,-3.637978807091713e-12,0.35
21.591,-3.637978807091713e-12,0.35
21.592,-3.637978807091713e-12,0.35
21.593,-3.637978807091713e-12,0.35
21.594,-3.637978807091713e-12,0.35
21.595,-3.637978807091713e-12,0.35
21.596,-3.637978807091713e-12,0.35
21.597,-3.637978807091713e-12,0.35
21.598,-3.637978807091713e-12,0.35
21.599,-3.637978807091713e-12,0.35
21.6,-3.637978807091713e-12,0.35
21.601,-3.637978807091713e-12,0.35
21.602,-3.637978807091713e-12,0.35
21.603,-3.637978807091713e-12,0.35
21.604,-3.637978807091713e-12,0.35
21.605,-3.637978807091713e-12,0.35
21.606,-3.637978807091713e-12,0.35
21.607,-3.637978807091713e-12,0.35
21.608,-3.637978807091713e-12,0.35
21.609,-3.637978807091713e-12,0.35
21.61,-3.637978807091713e-12,0.35
21.611,-3.637978807091713e-12,0.35
21.612000000000002,-3.637978807091713e-12,0.35
21.613,-3.637978807091713e-12,0.35
21.614,-3.637978807091713e-12,0.35
21.615000000000002,-3.637978807091713e-12,0.35
21.616,-3.637978807091713e-12,0.35
21.617,-3.637978807091713e-12,0.35
21.618000000000002,-3.637978807091713e-12,0.35
21.619,-3.637978807091713e-12,0.35
21.62,-3.637978807091713e-12,0.35
21.621000000000002,-3.637978807091713e-12,0.35
21.622,-3.637978807091713e-12,0.35
21.623,-3.637978807091713e-12,0.35
21.624,-3.637978807091713e-12,0.35
21.625,-3.637978807091713e-12,0.35
21.626,-3.637978807091713e-12,0.35
21.627,-3.637978807091713e-12,0.35
21.628,-3.637978807091713e-12,0.35
21.629,-3.637978807091713e-12,0.35
21.63,-3.637978807091713e-12,0.35
21.631,-3.637978807091713e-12,0.35
21.632,-3.637978807091713e-12,0.35
21.633,-3.637978807091713e-12,0.35
21.634,-3.637978807091713e-12,0.35
21.635,-3.637978807091713e-12,0.35
21.636,-3.637978807091713e-12,0.35
21.637,-3.637978807091713e-12,0.35
21.638,-3.637978807091713e-12,0.35
21.639,-3.637978807091713e-12,0.35
